"","date","rides"
"414986",2014-08-11,3074
"415070",2016-01-06,3073
"415244",2010-04-24,1920
"415283",2003-03-17,2839
"415302",2001-10-15,5899
"415348",2003-10-05,1234
"415370",2008-04-15,5150
"415639",2008-07-01,3737
"415656",2015-05-14,3367
"415680",2013-10-12,3278
"415860",2012-05-23,3587
"415888",2012-12-20,2960
"416171",2002-01-13,795
"416239",2001-04-17,4121
"416457",2005-09-16,7058
"416464",2007-02-05,4554
"416492",2004-03-18,5658
"416514",2015-06-26,3561
"416618",2007-07-01,988
"416648",2013-09-26,8066
"416685",2007-09-22,2041
"416744",2017-04-30,1402
"417093",2012-07-06,3513
"417828",2009-11-23,5920
"417928",2017-04-18,6922
"417983",2011-01-08,1359
"417988",2014-02-05,7349
"418004",2010-03-06,1798
"418171",2002-04-17,5593
"418463",2003-10-23,6906
"418578",2004-03-03,6142
"418583",2016-08-02,3507
"418878",2007-08-17,2320
"419104",2001-05-26,641
"419147",2003-04-25,5662
"419158",2013-01-01,981
"419161",2008-12-04,6298
"419309",2015-10-05,8312
"419454",2005-05-11,2625
"419484",2012-03-05,6534
"419701",2002-02-05,5656
"419715",2010-09-22,7660
"419828",2008-06-03,3102
"420079",2010-01-14,6039
"420250",2011-02-16,7160
"420552",2005-07-01,3485
"420652",2012-03-13,7278
"420789",2017-07-19,3891
"420816",2007-01-05,2135
"421047",2008-11-10,6428
"421330",2004-05-14,2269
"421337",2007-05-06,1037
"421430",2013-09-22,1752
"421460",2008-05-01,5710
"421467",2006-12-04,5841
"421846",2008-11-26,5475
"421903",2016-12-25,432
"422022",2010-10-29,7124
"422045",2015-01-05,2456
"422178",2006-02-26,1095
"422509",2010-04-09,5623
"422594",2006-12-01,5443
"422596",2003-04-18,4767
"423022",2009-03-05,5920
"423231",2015-09-14,8331
"423288",2017-08-25,4598
"423324",2007-11-04,1101
"423463",2017-09-21,8775
"423476",2003-09-23,7060
"423618",2008-05-14,2926
"423863",2003-08-27,7394
"423928",2010-03-10,5887
"424018",2001-04-29,718
"424237",2001-02-08,4496
"424245",2009-01-05,2536
"424401",2009-08-31,6613
"424541",2016-09-10,2410
"424579",2004-11-27,896
"424658",2015-04-29,6686
"424794",2016-07-18,3867
"425045",2013-07-30,3963
"425124",2004-05-30,612
"425189",2002-02-17,915
"425285",2013-03-14,7399
"425408",2005-03-04,5589
"425470",2016-06-16,3998
"425851",2013-07-12,4237
"425990",2004-05-13,2335
"426584",2003-06-30,3638
"426780",2013-06-23,1639
"426800",2003-09-28,1084
"426875",2014-11-30,1291
"426892",2016-08-21,2085
"427373",2010-07-27,3431
"427454",2007-09-13,6616
"427685",2010-11-24,5930
"427740",2013-01-02,2181
"427766",2001-11-06,5723
"428168",2006-01-17,6670
"428345",2010-10-31,1663
"428564",2015-07-09,4042
"428801",2010-12-14,2927
"428823",2014-10-15,8126
"428844",2001-04-11,4463
"428846",2002-07-11,3525
"428857",2003-09-03,7611
"428864",2003-05-18,695
"428949",2002-01-07,5109
"429044",2014-02-07,6973
"429207",2012-06-30,1771
"429230",2004-11-16,6378
"429333",2012-12-11,5629
"429521",2014-02-27,7116
"429712",2007-04-24,5125
"429908",2008-04-08,5549
"430325",2012-12-22,1309
"430465",2003-03-25,5916
"430840",2005-01-07,2772
"431045",2013-04-23,6846
"431297",2011-11-26,1356
"431383",2002-03-09,1293
"431614",2008-05-27,2880
"431954",2001-11-18,966
"432105",2010-07-31,1627
"432187",2005-10-13,7160
"432189",2008-11-17,6246
"432205",2015-01-08,2320
"432512",2003-10-19,1353
"432671",2002-02-13,5708
"432676",2005-02-11,5693
"432763",2013-12-13,5222
"432903",2006-02-14,6444
"432962",2003-02-21,5724
"433066",2013-05-25,1564
"433179",2002-03-15,5068
"433327",2010-10-22,7131
"433358",2005-08-24,7263
"433450",2003-11-13,6636
"433481",2004-09-20,6755
"434088",2013-10-11,8014
"434205",2013-08-10,1908
"434288",2011-07-25,3875
"434443",2016-09-07,8693
"434549",2008-12-01,6128
"434984",2007-12-14,3975
"435110",2002-05-19,608
"435516",2003-06-10,3544
"435536",2009-11-27,1180
"435712",2014-02-16,1710
"435746",2006-09-25,6680
"435860",2013-12-24,957
"436254",2011-10-09,5980
"436299",2012-11-04,2107
"436331",2003-07-15,3735
"436754",2017-05-02,5344
"436760",2008-01-23,5604
"436913",2001-07-31,2572
"437038",2006-05-08,3060
"437441",2005-04-18,5766
"437481",2002-12-09,3838
"437648",2001-01-23,4625
"437750",2016-11-09,8500
"437753",2006-09-24,1188
"437901",2004-03-27,1318
"437923",2002-08-04,821
"437944",2012-06-24,1794
"438076",2017-07-15,1617
"438404",2016-06-19,1324
"438585",2011-11-21,7414
"439083",2004-08-20,3383
"439118",2010-03-30,5730
"439165",2009-06-29,3365
"439211",2008-05-11,812
"439327",2004-10-26,6601
"439393",2015-05-30,1460
"439626",2005-12-13,2893
"439888",2003-05-31,1084
"439938",2005-01-20,6404
"440203",2012-10-21,1987
"440270",2012-11-14,7918
"440293",2013-11-02,2837
"440358",2008-04-02,5677
"440391",2006-03-15,6216
"440497",2003-09-12,6754
"440644",2016-12-08,5517
"440695",2010-11-26,1290
"440743",2010-04-07,5760
"440936",2010-07-02,3221
"441429",2002-03-12,5463
"441590",2012-01-11,7876
"441840",2005-11-10,6918
"442099",2006-01-15,1131
"442169",2014-10-16,8022
"442423",2011-09-24,2907
"442480",2009-09-08,7024
"442607",2013-05-26,1349
"442612",2016-07-09,1731
"443036",2001-01-22,4519
"443184",2017-10-29,1902
"443232",2001-10-13,1450
"443249",2004-11-09,6532
"443374",2009-02-08,1135
"443550",2011-02-05,2284
"443753",2011-04-17,1728
"443857",2004-12-13,2783
"444003",2002-05-24,2379
"444216",2016-01-15,7349
"444389",2005-08-16,2826
"444639",2009-09-19,1045
"444724",2004-04-12,5392
"444747",2010-08-08,1247
"444883",2008-12-11,4885
"445016",2011-10-11,7936
"445022",2009-05-01,5319
"445023",2008-06-30,3827
"445091",2007-04-18,5285
"445206",2005-04-25,5609
"445227",2015-12-29,1868
"445282",2016-03-22,3128
"445348",2007-05-14,2458
"445392",2010-07-12,3584
"445443",2013-05-06,5564
"445487",2016-05-02,5640
"445632",2011-04-15,6433
"445915",2011-05-14,1659
"446037",2012-04-20,6639
"446057",2009-09-30,6656
"446069",2012-02-12,1620
"446090",2006-04-26,6210
"446097",2010-02-08,5626
"446586",2013-10-14,7900
"446949",2011-05-24,3752
"447075",2008-06-20,3583
"447124",2001-12-17,2366
"447143",2010-09-24,7345
"447166",2008-09-29,6631
"447221",2003-05-30,2504
"447307",2010-12-20,2363
"447595",2011-05-16,3476
"447616",2010-05-28,2885
"447770",2006-01-26,6565
"447984",2017-03-31,6931
"448144",2009-01-31,1973
"448550",2005-10-25,6938
"448702",2002-03-05,5424
"448911",2007-04-07,1182
"449283",2010-02-16,5832
"449812",2010-08-28,3074
"449904",2001-12-23,509
"450230",2016-01-30,2151
"450575",2009-12-20,690
"450742",2015-07-14,3916
"450807",2002-11-29,1271
"450915",2010-05-11,2784
"450926",2010-05-23,955
"451033",2003-10-22,7059
"451249",2005-08-23,7234
"451284",2005-09-10,2247
"451292",2011-07-07,4219
"451296",2009-05-15,2502
"451331",2002-03-26,5317
"451440",2006-01-21,1714
"451452",2016-12-07,6030
"451513",2009-06-17,3385
"451559",2004-07-01,3840
"451698",2002-07-27,1344
"451784",2015-08-02,1547
"451898",2015-10-14,8490
"452335",2017-05-17,3544
"452390",2006-12-19,2623
"452437",2010-07-05,1140
"452738",2001-08-05,653
"453079",2003-10-17,6656
"453270",2008-12-05,5876
"453420",2001-09-03,938
"453426",2011-01-30,1418
"454016",2006-08-26,2303
"454217",2012-05-10,3443
"454744",2013-01-11,3524
"455042",2004-02-01,749
"455086",2013-05-12,1490
"455116",2007-11-27,5837
"455242",2013-04-08,6971
"455413",2014-05-13,3560
"455580",2005-09-12,7056
"455890",2004-07-30,2942
"456416",2002-07-09,3495
"456458",2014-09-10,7844
"456575",2016-04-07,7385
"456600",2006-01-07,1111
"456785",2015-02-23,6583
"456811",2012-03-29,6798
"456857",2008-07-20,1115
"456931",2003-11-05,7182
"457097",2002-09-26,7222
"457557",2006-07-24,2755
"457578",2006-02-16,6105
"457825",2013-03-05,6649
"457834",2009-06-27,1462
"457999",2011-07-20,4299
"458128",2009-09-06,1317
"458305",2006-08-15,2537
"458324",2005-06-01,3590
"458496",2001-06-20,2980
"458532",2013-11-28,1021
"458612",2013-12-14,2158
"458720",2007-12-17,2375
"458947",2002-12-31,2030
"458952",2015-01-15,7043
"459080",2012-04-25,7070
"459537",2014-05-18,1373
"459695",2011-11-28,7201
"459709",2015-04-18,2526
"459743",2014-08-20,4166
"459761",2013-11-22,7820
"459764",2014-02-11,7493
"459767",2017-08-23,4129
"459931",2014-03-06,7594
"460078",2012-01-09,6556
"460123",2003-03-08,1371
"460183",2004-03-26,2556
"460297",2003-12-03,6428
"460355",2011-06-21,4047
"460369",2016-11-16,8245
"460451",2007-11-15,6098
"460491",2012-09-23,1950
"460556",2009-01-10,1237
"460654",2013-10-19,2901
"460814",2014-12-27,867
"460943",2015-09-07,1645
"461041",2003-04-17,5503
"461724",2008-07-23,3679
"461745",2004-12-11,1276
"461843",2009-06-13,1197
"462010",2009-09-14,6571
"462113",2010-01-06,2477
"462166",2011-06-07,3984
"462168",2005-03-12,1614
"462526",2006-07-22,1142
"462543",2003-11-12,6411
"462546",2005-09-13,7347
"462583",2013-02-23,2666
"462588",2005-01-09,758
"462638",2005-07-15,3479
"462841",2006-03-16,6108
"463111",2004-05-01,1444
"463328",2014-06-28,1647
"463333",2006-09-20,6983
"463334",2011-10-08,3130
"463416",2004-09-16,6993
"463536",2006-09-11,6607
"463691",2010-05-12,2697
"463827",2017-07-14,3945
"463910",2004-10-18,6531
"464330",2017-02-19,1518
"465214",2014-12-15,3405
"465256",2014-03-25,3424
"465399",2007-07-15,740
"465479",2010-01-15,5655
"465669",2009-03-16,5811
"465752",2010-12-13,3028
"465966",2006-03-07,6297
"466410",2003-02-03,6118
"466533",2013-01-04,2399
"466611",2005-10-14,6791
"467066",2001-11-26,5340
"467263",2012-06-06,3660
"467357",2011-08-22,7471
"467512",2017-02-01,7515
"467571",2004-09-27,6684
"467584",2001-01-29,4602
"467621",2013-09-17,7169
"467719",2015-03-27,3028
"467743",2008-01-19,1102
"467787",2006-09-30,1924
"467808",2017-04-27,6578
"468078",2002-11-21,6692
"468191",2003-09-27,1848
"468207",2011-02-08,7045
"468845",2014-06-02,3413
"468862",2007-08-20,2358
"468962",2011-01-09,1011
"469105",2010-02-17,5977
"469214",2005-03-20,848
"469575",2003-05-09,4745
"469748",2009-11-03,6366
"469764",2012-10-14,1899
"469824",2009-06-02,2881
"469949",2009-12-11,3972
"470117",2014-12-24,1063
"470182",2012-02-07,7243
"470465",2002-12-05,6272
"470470",2003-09-18,7301
"470623",2001-11-27,5278
"470852",2017-06-08,3604
"471249",2001-08-12,752
"471357",2013-11-27,6583
"471380",2010-03-01,5566
"471445",2006-03-02,6201
"471660",2002-07-31,2735
"471664",2014-02-23,1590
"471852",2003-06-07,1290
"472218",2011-02-21,5923
"472305",2016-08-28,2298
"472574",2009-04-13,5124
"472661",2009-03-03,5780
"473025",2010-11-10,7303
"473125",2004-03-13,1671
"473254",2011-07-31,1283
"473443",2007-07-05,3202
"473586",2009-06-07,850
"473836",2002-12-16,2827
"473988",2012-01-05,3126
"474174",2005-03-15,5925
"474204",2010-06-14,3351
"474269",2005-05-23,2517
"474395",2011-07-04,1238
"474480",2002-11-12,6856
"474609",2008-09-06,2580
"474767",2001-09-01,1355
"474838",2005-07-16,1346
"474912",2006-08-28,6311
"475103",2012-09-28,7937
"475298",2007-05-03,5112
"475474",2017-01-15,1374
"475524",2013-02-06,7396
"475725",2007-09-08,2096
"475813",2012-04-24,6820
"475845",2001-03-28,4551
"476090",2015-05-04,5295
"476725",2007-07-16,3232
"476844",2014-11-01,2551
"476848",2017-10-17,8419
"476930",2006-08-10,2483
"476955",2002-10-18,6458
"476974",2017-10-31,8246
"477354",2005-05-19,2632
"477614",2005-05-06,4603
"477767",2015-01-24,2286
"477818",2008-09-21,1596
"477886",2016-09-13,8404
"477963",2012-12-02,2032
"477968",2005-09-15,7498
"478090",2002-06-21,3269
"478097",2017-10-22,1449
"478112",2016-03-11,9642
"478143",2016-06-09,3859
"478171",2017-06-14,3838
"478348",2011-11-02,7756
"478358",2001-03-03,1250
"478397",2007-03-16,5420
"478399",2013-05-23,3799
"478780",2016-08-04,3619
"478790",2004-05-24,2362
"478801",2003-09-05,7075
"478870",2015-06-14,1402
"479245",2015-07-22,4103
"479353",2011-02-12,2379
"479492",2015-06-27,2005
"479517",2017-02-27,7136
"479619",2013-02-25,6983
"479721",2017-11-27,7646
"479860",2012-03-16,7213
"479975",2002-01-28,5545
"480096",2006-06-29,3675
"480349",2009-05-10,853
"480413",2002-11-13,6852
"480479",2006-09-29,6557
"480535",2001-03-21,4524
"480639",2008-06-04,2925
"480687",2002-06-11,3553
"480793",2005-02-17,5980
"481046",2007-11-10,1930
"481052",2011-11-06,1861
"481244",2006-07-12,3301
"481251",2011-03-28,6162
"481328",2006-07-21,3932
"481443",2005-02-18,5474
"481474",2004-12-09,5152
"481481",2011-06-05,1448
"481561",2007-08-19,622
"481771",2001-04-05,4310
"482227",2002-10-11,6590
"482417",2012-12-17,3225
"482463",2007-08-23,3123
"482578",2014-07-17,4080
"482668",2009-12-10,3985
"482682",2013-04-06,2777
"482704",2003-06-12,3511
"482785",2012-10-24,8272
"482787",2010-03-04,6045
"482804",2013-01-15,7419
"483330",2006-12-16,1390
"483398",2007-06-28,3439
"483737",2008-05-31,1390
"483905",2009-04-12,1003
"484130",2005-08-14,841
"484396",2014-09-19,8107
"484540",2003-05-16,2509
"484541",2010-12-10,4910
"484555",2008-01-21,1600
"484679",2001-09-02,881
"484822",2006-02-21,6313
"485357",2004-08-29,1369
"485429",2017-06-22,3675
"485803",2011-04-12,6711
"485851",2007-02-28,5457
"485913",2011-01-31,6744
"486435",2001-01-13,920
"486441",2004-09-07,7158
"486484",2014-09-21,1624
"486519",2007-06-14,3252
"486835",2001-05-06,678
"487025",2008-02-09,1809
"487090",2001-09-19,6456
"487455",2008-08-11,2597
"487465",2006-03-29,6289
"487902",2004-06-26,1263
"487925",2017-07-10,3778
"488445",2005-12-28,1660
"488607",2009-11-20,5992
"488681",2013-12-26,1357
"488714",2007-10-15,6068
"488791",2016-08-23,8414
"488904",2009-09-12,1561
"489085",2009-07-17,3076
"489260",2006-07-11,3231
"489274",2007-07-06,3195
"489489",2013-11-05,7912
"489526",2002-09-15,1075
"489554",2006-10-21,2060
"489795",2010-11-16,7121
"489970",2013-12-29,950
"490102",2004-10-08,6444
"490111",2003-06-13,3165
"490245",2002-07-06,1138
"490461",2012-08-30,8141
"490573",2011-02-04,7075
"490660",2002-12-26,1163
"490681",2015-09-16,8730
"490709",2004-04-26,5489
"491005",2003-03-11,6003
"491227",2015-01-23,6822
"491239",2014-12-12,5391
"491377",2014-05-27,3588
"491394",2015-10-13,8527
"491543",2007-03-11,935
"491681",2001-06-21,2883
"492132",2001-01-17,4976
"492211",2003-01-12,692
"492277",2004-06-02,3443
"492452",2015-12-14,3330
"492816",2003-02-28,5661
"492927",2017-09-05,8628
"492967",2011-10-24,7596
"493031",2011-06-19,1272
"493243",2012-10-19,7923
"493287",2003-12-27,671
"493297",2003-09-22,6969
"493345",2015-05-11,3477
"493393",2004-09-10,6833
"493682",2009-09-07,1217
"493841",2014-07-06,1156
"493944",2016-05-18,3304
"494047",2016-07-11,3808
"494064",2012-07-12,4557
"494080",2012-04-22,1891
"494114",2003-12-16,2723
"494163",2002-10-26,1887
"494180",2009-11-06,5809
"494479",2002-12-04,6531
"494773",2008-12-02,6374
"494794",2010-05-08,1428
"494800",2004-11-17,6711
"494910",2015-02-28,2016
"495025",2015-12-18,2935
"495288",2005-06-11,1394
"495493",2013-07-19,4015
"495571",2006-08-05,1225
"495639",2014-07-20,1415
"495932",2005-03-30,5732
"496190",2014-05-26,1236
"496228",2009-09-15,6795
"496407",2017-07-30,1199
"496504",2011-09-05,1732
"496792",2006-10-07,1970
"496842",2002-05-17,2402
"496881",2012-01-21,2439
"497264",2011-10-04,7986
"497323",2004-01-26,6171
"497461",2012-01-06,3070
"497678",2014-06-24,3861
"497693",2011-05-25,3330
"497728",2001-05-22,2267
"498146",2006-03-27,5894
"498260",2002-11-18,6519
"498334",2002-05-23,2334
"498371",2010-08-04,3183
"498689",2005-02-25,5456
"498772",2005-04-24,1051
"498977",2004-10-13,7019
"499085",2011-10-03,7754
"499310",2015-05-06,5287
"499338",2008-07-10,4079
"499660",2011-10-16,2006
"499889",2002-04-28,955
"499921",2004-07-29,2775
"500044",2015-04-05,1278
"500056",2007-04-04,5200
"500173",2007-08-08,2257
"500174",2014-12-05,7128
"500407",2017-11-30,7957
"500442",2017-03-22,3228
"500584",2010-03-25,2574
"501013",2013-07-03,4204
"501125",2004-11-20,2173
"501150",2007-06-16,1361
"501170",2006-08-30,7185
"501189",2005-01-03,2246
"501568",2004-11-01,6116
"501608",2003-04-22,5772
"501639",2008-01-28,5583
"501665",2006-02-19,948
"501983",2017-03-18,2220
"502119",2007-03-25,1193
"502163",2007-12-31,1259
"502265",2001-01-21,534
"502453",2011-10-17,7674
"502681",2006-11-14,6196
"503041",2015-06-08,3320
"503064",2002-03-03,788
"503374",2005-05-10,2893
"503431",2009-06-30,3488
"503444",2002-06-29,1529
"503488",2001-03-22,4392
"503528",2001-04-27,4092
"503606",2010-01-04,2100
"503634",2013-08-28,8165
"503644",2014-05-25,1512
"503713",2016-06-25,1981
"503931",2006-05-25,2787
"504259",2009-03-07,1617
"504607",2010-11-18,7279
"505118",2006-04-21,5951
"505181",2013-02-08,6858
"505371",2012-10-16,8000
"505417",2015-12-22,2513
"505471",2017-03-03,6785
"505538",2001-11-16,5531
"505657",2016-01-10,1162
"506503",2012-01-04,2715
"506593",2010-02-21,1054
"506834",2003-07-05,1060
"507037",2015-03-23,3034
"507455",2010-11-22,6751
"507691",2011-11-07,7779
"507858",2014-07-23,4252
"508080",2001-09-29,1613
"508144",2010-06-19,1375
"508533",2003-01-26,784
"508578",2009-02-24,5837
"508580",2013-03-04,7109
"508683",2014-06-21,1787
"508998",2015-07-12,1460
"509067",2016-05-04,5541
"509493",2016-08-08,2936
"509543",2013-10-31,8252
"509579",2003-12-19,2224
"509587",2001-02-04,578
"510023",2004-06-01,3245
"510040",2006-07-19,3925
"510049",2017-05-31,3451
"510295",2015-03-07,2147
"510299",2008-02-07,5968
"510458",2008-02-04,5564
"510518",2003-12-11,5071
"510556",2007-08-01,2534
"510567",2001-05-13,487
"510816",2004-02-24,5776
"511005",2007-03-02,5029
"511294",2008-11-25,6265
"511306",2005-10-21,6826
"511362",2005-01-29,1438
"511460",2002-09-20,6491
"511816",2014-06-15,1458
"511822",2005-07-26,2712
"512100",2012-09-02,2036
"512483",2010-01-31,1101
"512609",2006-09-21,6810
"513003",2007-11-19,5861
"513004",2003-05-01,5530
"513535",2006-01-25,6662
"513692",2008-10-11,2651
"514058",2013-09-27,8022
"514180",2005-05-03,4776
"514261",2012-02-20,6436
"514318",2001-07-28,1023
"514382",2009-04-21,5732
"514811",2005-11-17,6695
"514815",2015-10-11,6287
"514845",2004-08-14,963
"514950",2001-05-21,2110
"515257",2017-07-27,3738
"515391",2012-08-04,1748
"515499",2012-08-24,4579
"516070",2006-07-04,1065
"516144",2012-07-13,4004
"516183",2010-07-14,3635
"516299",2014-11-25,7419
"516399",2016-10-09,6283
"517058",2002-02-16,1472
"517119",2017-06-02,3253
"517181",2001-11-08,5639
"517229",2006-03-10,8103
"517342",2012-06-04,3686
"517428",2012-03-17,3645
"517625",2010-01-29,5455
"517748",2001-03-20,4424
"517790",2016-05-08,1314
"517870",2002-02-04,5460
"518129",2004-05-18,2373
"518157",2004-02-07,1524
"518756",2017-04-14,6522
"518841",2011-01-29,2291
"519302",2009-04-28,5495
"519407",2010-07-24,1746
"519419",2010-02-19,5548
"519438",2016-03-02,7464
"519448",2010-05-05,4576
"519469",2006-10-01,1359
"519473",2011-08-12,2911
"519477",2017-11-12,1491
"519489",2013-05-27,1029
"519595",2003-11-04,6785
"519726",2010-02-15,5206
"519731",2011-03-15,6865
"519750",2007-08-22,3346
"519857",2006-09-16,2138
"520261",2009-03-11,5836
"520455",2010-05-19,2588
"520464",2007-10-11,6454
"520488",2002-08-31,1553
"520518",2017-06-20,3917
"520588",2009-06-05,2805
"520610",2001-07-08,765
"520727",2013-11-17,1817
"521370",2015-12-27,706
"521646",2013-02-14,7651
"521834",2010-12-05,1495
"521922",2012-04-01,1682
"522336",2015-09-18,8439
"522592",2006-08-16,2511
"522596",2013-06-10,3719
"522605",2015-08-17,3315
"522675",2011-05-06,5342
"522879",2010-11-11,7152
"523141",2005-12-29,1722
"523296",2002-06-03,3267
"523298",2014-03-11,7474
"523620",2010-01-28,5751
"523650",2003-03-09,840
"523697",2008-08-10,1065
"523707",2013-04-05,7078
"523923",2016-07-28,4302
"523968",2004-09-12,1260
"524039",2002-10-21,7065
"524067",2001-02-24,886
"524180",2016-08-10,3183
"524182",2016-02-04,7590
"524204",2006-12-10,1037
"524211",2016-10-18,8245
"524290",2011-06-20,3850
"524317",2008-11-27,676
"524339",2016-02-19,7559
"524390",2015-06-23,3809
"524426",2007-08-05,801
"524450",2009-04-20,5488
"524939",2015-08-05,3461
"524962",2004-02-17,5974
"525107",2008-04-24,5737
"525647",2015-07-11,1770
"525785",2015-02-13,6824
"525992",2006-10-18,6814
"526182",2006-03-01,6321
"526191",2016-07-10,1341
"526238",2001-02-03,968
"526273",2006-06-05,3554
"526347",2004-03-20,1364
"526602",2004-11-13,1873
"526604",2015-05-16,1701
"526688",2007-08-30,6767
"526900",2008-12-17,2835
"527096",2003-01-22,6422
"527100",2012-07-01,1375
"527148",2003-11-09,1125
"527269",2007-09-25,6531
"527279",2010-11-27,1236
"527323",2005-01-14,5526
"527498",2016-08-31,8641
"527641",2014-08-16,1502
"527689",2007-02-01,5681
"527806",2004-06-27,1007
