"","date","rides"
"142154",2006-09-15,12126
"142186",2007-07-25,9347
"142391",2007-12-17,8442
"142610",2014-02-21,9617
"142681",2001-09-29,5863
"142822",2009-01-16,7768
"142892",2003-07-07,11212
"142937",2014-04-07,9411
"142960",2001-01-03,8584
"142978",2008-10-20,9339
"143037",2009-02-09,7394
"143127",2005-11-19,7372
"143163",2010-03-02,6997
"143364",2012-01-25,7350
"143368",2015-07-24,15324
"143532",2012-06-15,12584
"143552",2003-08-18,9159
"143582",2016-12-31,8356
"143617",2014-09-28,9704
"143761",2010-01-29,7395
"143932",2005-09-15,10445
"143933",2003-04-21,9015
"144268",2008-01-18,8938
"144272",2012-02-13,8569
"144528",2013-07-02,9049
"144574",2013-09-16,10811
"144581",2006-12-11,8804
"144623",2006-01-10,7856
"144714",2003-09-19,9250
"144772",2012-07-15,9927
"144809",2002-04-05,8700
"145060",2004-02-06,7751
"145334",2016-02-22,9649
"145397",2017-11-25,11757
"145447",2003-02-19,7226
"145478",2016-04-20,10374
"145586",2004-04-03,6223
"145718",2014-12-09,8567
"145821",2013-04-01,10269
"145948",2003-03-16,6971
"146095",2008-01-02,8616
"146117",2017-05-29,13400
"146175",2013-12-21,7704
"146303",2008-08-20,9582
"146711",2004-06-04,10084
"147186",2015-04-15,11765
"147287",2017-03-02,9742
"147333",2007-07-20,11842
"147335",2005-07-04,9069
"147394",2013-07-06,7504
"147441",2007-09-22,7400
"147742",2001-02-28,7458
"147996",2006-06-17,8326
"148096",2001-06-14,9302
"148528",2009-10-30,9916
"148637",2010-09-07,10402
"149085",2013-05-01,9208
"149120",2008-12-17,8375
"149177",2017-06-16,13152
"149185",2016-09-22,13296
"149206",2010-06-07,9294
"149464",2014-12-05,10947
"149556",2006-04-13,9730
"149757",2011-07-18,11043
"149828",2007-01-14,6891
"149876",2015-11-22,10078
"150003",2010-05-17,9705
"150340",2010-09-04,9156
"150354",2014-08-26,10323
"150425",2017-01-01,7905
"150552",2010-08-11,9446
"150640",2016-07-11,12197
"150802",2015-11-06,14075
"150811",2017-09-02,12094
"151185",2003-04-01,7047
"151199",2005-10-27,10055
"151372",2004-09-01,8785
"151539",2013-05-30,10144
"152318",2015-02-19,8509
"152653",2014-08-05,10852
"152677",2003-11-17,8206
"152763",2009-12-25,5368
"152815",2016-03-25,11874
"153028",2008-03-26,8321
"153077",2007-02-24,7197
"153145",2011-02-23,7574
"153199",2013-11-01,11119
"153205",2011-05-17,9040
"153873",2004-06-11,10979
"154067",2003-11-25,7751
"154253",2008-08-16,8155
"154294",2010-06-16,9591
"154487",2007-11-22,6277
"154540",2011-07-27,9662
"154543",2017-07-13,13598
"154997",2015-05-19,11692
"155004",2001-03-23,9092
"155016",2006-05-05,10312
"155427",2016-03-27,10570
"155785",2011-03-02,7152
"155787",2005-03-05,6526
"156233",2017-03-24,11461
"156328",2008-08-02,9724
"156331",2007-12-18,8074
"156741",2016-02-26,10866
"156912",2006-05-18,10582
"156933",2003-03-21,8627
"156981",2007-04-28,7377
"157706",2003-11-29,8663
"157715",2003-12-21,6059
"157740",2002-08-14,9187
"157871",2016-09-14,11479
"158243",2012-06-26,10027
"158513",2005-01-30,6578
"158517",2009-01-19,7863
"158627",2012-10-24,9235
"158732",2003-02-14,8426
"158802",2009-12-19,6455
"158826",2001-06-29,10517
"159007",2010-12-09,8473
"159015",2005-08-01,10428
"159393",2009-09-19,7341
"159492",2001-04-19,9074
"159650",2007-07-06,10597
"159683",2015-12-13,9184
"159715",2008-09-17,8807
"159893",2011-08-10,10105
"160273",2007-10-31,7480
"160361",2007-11-14,8504
"160430",2007-12-21,8241
"160435",2013-04-05,10344
"160642",2010-03-18,8164
"160670",2014-07-28,11789
"161045",2009-02-02,7461
"161078",2006-05-10,9055
"161176",2001-01-18,7625
"161177",2005-04-16,6814
"161347",2002-08-24,6986
"161382",2008-04-19,5985
"161449",2014-03-29,59
"161493",2017-08-22,11264
"161704",2012-05-26,9806
"161942",2001-08-26,8562
"161947",2011-08-16,9831
"162069",2004-11-12,10297
"162171",2004-04-05,8663
"162293",2017-10-02,11794
"162357",2015-11-20,12839
"162738",2004-02-28,6250
"162985",2003-01-28,6835
"163072",2005-10-13,10496
"163203",2004-08-14,7367
"163328",2012-02-04,6251
"163387",2017-07-18,11088
"163446",2012-01-26,7804
"163475",2012-05-28,12116
"163517",2006-12-16,7199
"163558",2001-12-13,6940
"163641",2010-10-25,9593
"164020",2003-11-15,6098
"164101",2013-12-27,10774
"164266",2001-03-05,7840
"164343",2006-01-04,8599
"164401",2007-01-11,8386
"164550",2001-12-31,4606
"164615",2006-11-28,9456
"164644",2004-08-19,9978
"164870",2005-03-04,9215
"165181",2015-05-01,13024
"165194",2016-06-02,12774
"165199",2016-05-06,12751
"165250",2012-09-19,10063
"165270",2009-10-09,12681
"165334",2005-04-18,9644
"165516",2015-10-19,13110
"165520",2011-07-04,10796
"165977",2012-12-14,10863
"166041",2004-03-02,7522
"166223",2014-06-18,9259
"166381",2016-07-01,13699
"166383",2011-11-02,8806
"166539",2010-07-09,10165
"166604",2006-11-16,10015
"166816",2013-02-10,6718
"166893",2004-06-27,8159
"166939",2005-07-01,11406
"167121",2016-05-11,12050
"167325",2007-09-03,10446
"167445",2005-10-01,7114
"167754",2001-02-02,7740
"167765",2015-08-02,11235
"168010",2006-10-15,9467
"168121",2008-03-31,8620
"168265",2012-07-10,9904
"168300",2011-02-03,7775
"168367",2015-01-04,8735
"168638",2017-06-08,13808
"168855",2013-07-05,8204
"169226",2006-06-22,10612
"169247",2005-01-27,7714
"169495",2005-06-14,9875
"169529",2001-02-18,6226
"169576",2003-07-12,7643
"169769",2016-07-29,14410
"170091",2002-07-12,10083
"170121",2016-06-23,13914
"170251",2001-03-27,7735
"170274",2016-01-02,8909
"170375",2017-03-04,8434
"170398",2015-09-27,12855
"170477",2006-05-09,8774
"170633",2016-11-03,13823
"170640",2012-04-23,10156
"171060",2013-08-06,9807
"171255",2011-02-15,7075
"171364",2004-03-18,7741
"171482",2014-08-17,10031
"171507",2012-03-19,9524
"171514",2004-04-06,7753
"171633",2010-05-31,9825
"172421",2004-09-21,8423
"172548",2009-10-29,8398
"172730",2003-01-12,6083
"172980",2017-06-29,13087
"173234",2006-09-20,9366
"173527",2006-01-27,8936
"173586",2002-11-20,7368
"173788",2016-12-28,11646
"173805",2010-11-22,8150
"174341",2005-06-07,9396
"174435",2003-09-27,5785
"174498",2005-10-08,9553
"174642",2015-07-07,11922
"174836",2006-09-30,7710
"174989",2017-02-01,8221
"176131",2009-08-12,9114
"176257",2012-12-26,10838
"176268",2015-07-08,11498
"176299",2001-07-20,10746
"176382",2017-05-18,12771
"176424",2015-10-13,11719
"176692",2009-06-07,7611
"176968",2006-09-11,9621
"176969",2004-09-22,8548
"177021",2015-10-26,12769
"177166",2002-03-24,7140
"177188",2009-05-18,9510
"177266",2010-10-16,8398
"177308",2001-09-13,4337
"177357",2012-05-25,13090
"177368",2011-06-17,12315
"177517",2008-07-06,10005
"177535",2010-01-14,7205
"177620",2008-06-17,9053
"177750",2002-03-13,7097
"177794",2009-11-07,6438
"178198",2002-09-11,7251
"178305",2001-02-27,7473
"178376",2012-01-08,7407
"178521",2004-07-27,8488
"178524",2011-06-03,11144
"178570",2004-08-05,9730
"178659",2012-08-15,10304
"178728",2010-11-04,9359
"178759",2014-12-31,9399
"178799",2016-04-30,8854
"178855",2010-02-10,6603
"178890",2006-06-28,9381
"179030",2007-07-02,9380
"179143",2010-01-13,6620
"179334",2004-07-07,8471
"179613",2014-05-09,11011
"179620",2003-03-06,6254
"179726",2002-05-25,6723
"179786",2002-02-06,6356
"179893",2010-05-28,11773
"180021",2015-09-12,10678
"180088",2001-03-13,7728
"180190",2013-02-25,8925
"180256",2008-12-29,10199
"180257",2007-01-22,9142
"180306",2016-09-25,11176
"180541",2013-04-17,8037
"180693",2010-02-25,7557
"181198",2009-12-15,7228
"181701",2013-11-26,9179
"181704",2010-11-25,6336
"181716",2014-05-18,10509
"181758",2007-12-08,5775
"181812",2015-01-27,7562
"181828",2007-01-05,9714
"181830",2003-09-12,9346
"181873",2015-06-02,11368
"181891",2002-06-10,8413
"181956",2017-07-02,10038
"182087",2004-06-10,10099
"182183",2013-03-06,8144
"182266",2017-06-27,11479
"182325",2009-09-27,7798
"182426",2014-11-17,9740
"182705",2008-02-28,7802
"182750",2010-06-04,9878
"182768",2007-11-24,9205
"183114",2014-09-12,13093
"183255",2002-12-16,7884
"183408",2013-04-03,8772
"183729",2009-12-28,10475
"183799",2008-01-08,7659
"184287",2004-10-18,9392
"184646",2009-02-03,6216
"184670",2016-05-12,13030
"184771",2004-02-12,7367
"184786",2008-07-12,0
"184811",2003-07-18,9869
"184879",2016-07-07,11868
"185069",2012-11-28,8699
"185094",2015-05-31,10057
"185144",2016-04-25,11904
"185241",2011-07-03,8319
"185254",2002-12-19,7952
"185267",2013-08-08,11119
"185285",2015-10-17,12016
"185487",2013-10-13,10698
"185562",2001-08-03,11143
"185740",2011-04-13,8664
"185754",2012-07-21,9204
"185795",2009-06-23,8488
"185876",2012-08-04,9979
"186330",2002-08-22,8968
"186363",2004-07-16,9919
"186466",2015-12-17,10706
"186637",2015-11-08,11633
"186750",2002-08-30,5782
"187001",2005-03-12,6590
"187178",2014-04-04,10580
"187258",2015-11-21,9014
"187457",2009-10-10,9204
"187676",2007-04-07,6858
"187683",2012-06-08,13185
"187768",2009-01-15,6896
"188117",2004-10-10,9742
"188201",2014-04-28,9661
"188431",2001-09-12,3713
"188797",2016-12-02,11397
"188876",2008-10-28,8181
"189117",2005-04-15,10374
"189186",2007-12-28,9474
"189324",2001-06-09,7037
"189330",2012-10-10,9488
"189581",2016-08-21,11871
"189676",2014-12-28,11587
"189806",2017-06-09,15119
"190069",2008-09-05,9951
"190567",2006-04-29,7339
"190711",2001-08-22,8256
"190845",2010-05-12,7839
"191072",2017-01-20,9574
"191160",2003-01-11,5816
"191194",2002-02-22,7795
"191415",2006-11-20,9010
"191726",2006-03-15,8802
"191836",2017-03-30,10236
"191981",2009-08-10,10118
"192051",2013-04-23,8239
"192076",2015-06-09,11046
"192077",2006-03-06,9577
"192085",2001-12-24,5029
"192110",2001-04-16,9386
"192604",2007-05-28,10508
"193036",2005-09-13,9127
"193141",2001-04-06,8826
"193218",2004-03-12,8992
"193248",2002-04-24,7443
"193264",2014-11-10,10242
"193605",2004-06-05,6984
"193647",2014-07-10,11804
"193720",2008-04-05,6652
"193936",2014-11-26,11071
"194343",2006-03-14,8590
"194404",2003-02-23,6196
"194769",2005-12-22,8382
"194975",2004-10-07,10069
"195078",2003-02-26,6857
"195114",2015-01-10,7375
"195237",2003-10-09,8940
"195447",2014-03-16,8408
"195532",2008-04-16,8185
"195542",2015-03-18,9139
"195705",2003-12-06,5796
"195768",2002-09-29,7977
"195828",2004-10-04,9181
"195912",2010-12-28,10303
"196081",2001-09-07,10082
"196266",2016-01-20,8959
"196276",2016-04-29,12298
"196369",2014-06-29,9601
"196529",2011-05-09,9561
"196739",2015-05-21,13097
"196795",2008-05-07,8005
"196834",2009-01-20,7202
"197053",2010-04-14,8009
"197211",2013-04-11,10787
"197338",2016-09-19,12707
"197423",2011-05-15,8513
"197455",2015-07-26,12056
"197496",2006-03-05,6847
"197518",2006-07-23,9478
"197563",2004-03-25,8104
"197577",2013-06-23,9943
"197637",2008-09-04,8310
"197848",2002-03-31,6809
"197924",2001-06-15,10356
"197954",2013-09-13,13016
"198047",2015-10-11,12981
"198068",2004-03-10,7471
"198476",2015-12-01,10496
"198484",2011-01-13,7748
"198544",2005-02-28,8440
"198655",2004-09-16,9103
"198729",2014-12-27,9480
"198738",2009-09-26,6810
"198902",2011-11-26,10019
"199423",2005-03-30,7732
"199559",2006-04-25,8605
"199714",2005-12-01,9100
"199745",2001-11-08,7330
"199961",2006-07-28,13819
"200037",2015-12-15,10226
"200042",2008-03-02,6806
"200106",2009-05-23,8019
"200390",2006-10-08,9691
"200513",2001-05-11,9765
"200707",2013-01-24,7801
"200761",2013-11-03,9532
"200891",2009-09-24,9017
"200982",2016-01-23,7091
"201119",2013-09-03,10810
"201155",2006-08-05,10137
"201579",2006-06-14,10274
"201641",2002-01-20,5488
"201674",2011-09-29,9632
"201787",2011-11-27,13164
"202249",2014-05-30,12211
"202291",2017-01-16,9731
"202474",2004-02-02,7552
"202562",2001-10-30,6529
"202922",2015-08-09,11732
"202933",2007-01-06,7024
"203171",2017-06-21,11689
"203196",2004-10-28,9102
"203341",2002-02-25,7478
"203438",2011-08-28,9024
"203445",2007-11-13,8298
"203470",2017-05-07,9324
"203759",2008-08-23,7508
"203853",2007-05-21,10417
"203881",2014-12-18,9499
"204032",2017-09-22,13735
"204254",2003-06-11,7881
"204749",2010-04-23,9395
"204901",2008-08-21,10507
"205374",2012-06-24,10195
"205397",2009-03-08,6958
"205453",2013-02-20,8087
"205468",2016-01-16,7934
"205569",2003-02-27,7370
"205700",2009-08-05,9191
"205713",2001-05-06,7107
"205796",2016-03-06,9030
"205866",2006-11-08,8955
"205871",2009-10-20,7938
"206260",2009-09-22,8010
"206275",2004-12-22,7396
"206392",2015-06-21,11604
"206522",2010-06-29,9157
"206555",2008-05-08,9723
"206991",2010-04-29,8782
"207294",2009-10-18,8977
"207490",2014-06-14,9489
"207514",2011-05-02,9587
"207682",2017-02-14,8182
"207826",2016-10-24,11858
"207848",2014-10-02,10977
"207888",2006-04-10,9729
"207904",2014-03-22,7931
"207966",2010-08-24,8588
"207993",2010-01-23,5444
"208470",2014-11-12,8933
"208496",2003-10-30,8105
"208573",2014-09-27,8652
"208608",2009-01-08,7506
"208642",2007-09-10,9263
"208743",2005-07-16,8006
"208757",2004-09-15,8323
"208824",2012-03-04,7528
"208868",2005-06-20,11169
"208887",2006-08-07,10969
"208990",2007-04-14,6895
"209182",2010-09-26,9057
"209262",2009-05-17,8331
"209420",2006-02-05,6593
"209734",2006-05-22,10490
"209904",2007-02-20,8338
"210232",2015-03-31,9534
"210256",2010-03-21,7303
"210264",2005-05-24,9514
"210302",2017-02-08,8177
"210319",2016-04-03,8424
"210494",2016-09-11,10922
"210688",2008-11-26,9359
"210756",2009-03-29,8037
"210776",2002-10-30,7326
"210837",2016-03-31,10115
"211009",2014-05-28,10195
"211017",2012-06-01,12122
"211112",2010-05-02,7809
"211503",2010-12-26,8902
"211513",2015-01-07,7472
"211618",2010-11-13,7797
"211714",2009-10-01,8806
"211874",2012-01-11,7691
"211967",2003-08-24,7545
"212049",2015-09-03,13925
"212370",2005-02-03,7873
"212455",2010-07-24,8883
"212895",2009-07-10,11422
"212983",2010-10-28,9617
"213422",2006-04-27,9752
"213477",2016-10-10,11933
"213604",2012-09-01,10768
"213644",2004-05-14,10157
"213654",2005-05-14,7619
"213753",2005-09-23,12079
"214095",2017-07-30,11561
"214216",2001-04-05,7465
"214349",2003-11-10,7867
"214555",2002-12-31,7287
"214716",2013-03-09,7554
"214885",2002-10-15,8162
"215274",2002-01-05,5987
"215288",2014-10-25,8767
"215422",2002-05-16,8305
"215554",2010-06-01,10279
"215574",2001-09-30,6815
"215603",2015-06-01,11962
"215685",2004-10-19,8384
"215703",2009-07-27,10092
"216029",2003-11-02,6552
"216078",2013-05-11,8036
"216371",2014-03-09,8350
"216734",2007-01-31,7314
"216737",2005-10-17,10276
"216804",2011-05-27,12711
"216963",2009-03-27,9391
"216999",2013-03-14,10510
"217052",2012-07-16,11179
"217087",2016-03-26,8109
"217174",2017-03-22,9710
"217187",2014-04-17,11083
"217309",2015-11-17,11131
"217365",2002-04-25,8360
"217448",2004-04-16,9510
"217651",2009-07-11,7595
"217748",2010-10-15,12794
"217954",2017-09-07,12310
"218052",2003-01-10,7655
"218233",2011-06-05,9323
"218538",2007-06-21,10634
"218671",2012-01-09,8629
"219295",2004-08-11,9065
"219556",2005-07-22,11975
"219656",2007-06-07,10429
"219668",2014-11-09,9088
"219700",2011-03-15,7778
"219789",2005-08-29,9921
"220208",2009-05-31,8057
"220439",2012-12-02,7787
"220461",2011-10-07,14957
"220536",2007-09-23,8544
"220598",2010-05-27,10320
"220720",2004-12-07,7501
"220827",2006-12-17,7916
"221016",2017-09-14,14185
"221303",2001-11-01,7385
"221412",2010-03-06,6132
"221419",2007-10-26,10566
"221487",2005-03-06,7183
"221490",2001-03-02,8286
"221539",2003-07-22,7975
"221760",2001-04-26,8780
"222310",2001-03-25,7155
"222426",2016-09-16,14612
"222518",2008-01-05,6280
"222519",2013-02-23,6616
"222554",2008-01-09,7530
"222635",2001-10-22,7901
"222668",2008-01-31,7773
"222683",2007-03-07,8018
"222928",2012-09-28,12298
"222953",2009-02-19,7316
"223246",2011-02-20,6587
"223347",2001-09-03,10751
"223574",2009-01-09,7814
"223646",2007-03-06,7850
"224076",2007-02-13,7992
"224124",2015-08-10,12966
"224138",2014-01-13,8896
"224141",2013-11-08,11986
"224531",2001-06-24,8472
"224756",2011-04-05,8075
"224801",2006-01-31,7517
"224843",2008-06-14,7173
"224956",2010-06-02,8392
"225048",2017-11-01,10742
"225077",2002-05-30,8320
"225217",2011-04-10,7995
"225241",2010-09-19,9046
"225423",2005-12-03,6723
"225938",2007-12-06,8495
"226231",2004-06-06,7917
"226268",2003-11-03,7884
"226472",2002-07-30,8485
"226494",2009-12-08,6945
"226543",2002-08-12,9792
"226555",2012-10-12,12466
"226612",2012-09-04,10786
"226628",2015-02-14,7007
"226649",2011-11-17,10172
"226906",2009-04-27,8676
"227229",2015-01-31,6853
"227432",2002-11-19,7228
"227490",2005-11-27,12370
"227588",2010-12-08,7600
"227627",2005-05-20,12094
"228321",2009-08-30,7718
"228380",2005-12-29,9830
"228515",2010-12-15,8079
"228982",2016-10-31,10830
"229011",2011-08-15,11000
"229049",2004-07-04,7138
"229083",2004-11-14,7826
"229122",2010-08-29,8834
"229154",2009-07-25,7738
"229163",2011-08-12,12569
"229208",2002-05-22,7939
"229285",2004-10-20,8289
"229497",2001-08-28,9044
"229638",2009-09-21,8891
"229930",2003-06-04,8067
"230005",2006-04-06,9583
"230150",2010-07-27,8976
"230159",2004-07-18,7743
"230514",2011-02-28,8441
"230608",2011-10-30,8530
"230611",2003-07-23,8677
"230636",2011-10-28,11614
"230745",2002-11-21,7842
"231032",2004-11-07,8232
"231034",2017-10-03,10086
"231049",2010-07-06,9362
"231124",2015-04-29,10441
"231386",2007-04-15,7795
"231414",2012-10-15,11025
"231443",2002-09-21,6747
"231613",2003-01-22,6503
"231945",2002-07-20,7433
"232155",2008-12-20,6779
"232377",2002-05-31,9384
"232434",2015-04-06,10587
"232780",2017-05-30,12482
"232956",2010-09-30,9405
"232990",2010-12-10,9924
"233221",2005-03-08,7739
"233243",2002-07-03,10642
"233346",2008-01-11,8102
"233460",2003-07-04,7514
"233506",2002-12-01,12449
"233874",2007-01-09,8128
"234075",2014-11-01,9293
"234120",2002-07-05,7344
"234388",2003-12-15,7786
"234412",2014-11-15,8301
"234544",2012-11-13,9378
"234673",2010-05-19,8391
"234690",2010-01-10,6288
"234774",2013-05-21,10315
"234840",2017-09-28,12480
"234846",2016-04-22,12772
"234863",2003-03-20,7588
"235272",2011-03-12,6995
"235317",2002-03-26,6970
"235581",2011-04-15,9342
"235662",2015-04-14,10023
"235683",2014-02-26,7756
"235707",2015-09-14,12945
"235739",2011-07-06,9701
"236155",2010-01-24,6065
"236228",2016-09-02,14404
"236277",2015-12-30,12611
"236289",2005-10-28,11429
"236463",2015-05-28,12638
"236587",2010-11-19,9891
"236696",2002-02-20,6675
"236728",2011-07-17,9712
"236945",2010-03-29,9114
"237366",2015-09-05,12123
"237459",2017-05-13,9448
"237604",2011-11-03,9722
"237760",2005-11-13,8598
"237869",2007-07-28,8520
"238402",2010-07-18,9072
"238566",2009-05-25,10051
"238586",2013-09-04,9099
"238613",2007-04-01,6800
"238671",2005-10-12,8937
"238900",2001-03-15,8158
"238967",2008-12-05,8928
"239193",2009-12-23,7388
"239241",2014-01-16,8435
"239343",2015-03-27,11145
"239510",2008-07-23,0
"239627",2002-09-26,8824
"239792",2003-11-26,9254
"240049",2007-12-20,8210
"240070",2012-02-17,9847
"240225",2005-11-10,10664
"240233",2009-07-03,10667
"240956",2012-11-15,10409
"241246",2006-06-07,9513
"241280",2005-07-23,8030
"241436",2010-05-06,8476
"241466",2011-04-03,6998
"241573",2013-01-28,8805
"241730",2006-06-29,10817
"241822",2010-03-30,7523
"241852",2001-02-25,6146
"241904",2014-07-11,12445
"241905",2005-08-05,11489
"241935",2008-06-04,8584
"242074",2017-08-26,9958
"242311",2003-08-03,7085
"242340",2008-09-10,8693
"242426",2012-05-21,11380
"242477",2002-10-18,9892
"242521",2010-02-21,6395
"242713",2002-08-18,8459
"242761",2003-12-02,7534
"242781",2013-03-11,9253
"243195",2005-06-23,11178
"243214",2010-02-09,6626
"243260",2016-03-17,10916
"243364",2013-01-14,8581
"243473",2015-01-06,9080
"243581",2015-02-01,7456
"244007",2010-08-12,10089
"244068",2015-02-04,7926
"244485",2006-01-26,8343
"244540",2015-08-05,12319
"244594",2012-01-13,9518
"244665",2005-02-05,5761
"244686",2002-04-10,7305
"244978",2003-01-15,6763
"245068",2009-05-20,8356
"245171",2006-12-28,10378
"245253",2014-02-08,6548
"245293",2002-05-23,8630
"245313",2004-01-22,6827
"245480",2003-01-01,6557
"245618",2011-03-20,7859
"246025",2008-09-07,7927
"246080",2004-11-20,6824
"246229",2006-11-29,8685
"246336",2014-09-04,10225
"246540",2001-04-24,8506
"246721",2002-06-27,8863
"246768",2001-03-07,7575
"246901",2017-07-10,11350
"246917",2012-08-16,10931
"247008",2013-04-06,7204
"247326",2008-04-14,9311
"247747",2004-10-09,9831
"247779",2012-07-29,10267
"248009",2011-01-12,7024
"248184",2007-12-25,5973
"248224",2001-12-04,6563
"248322",2017-08-12,10089
"248344",2014-05-07,9174
"248597",2010-07-26,9775
"248609",2010-08-04,9475
"248802",2006-02-07,7810
"249136",2011-12-25,5528
"249382",2015-05-08,12507
"249389",2003-12-23,7140
"249550",2008-03-23,7735
"249608",2006-06-21,10020
"249918",2013-09-09,7236
"250179",2004-12-21,7499
"250370",2005-09-25,8654
"250669",2006-10-18,9317
"250677",2003-06-13,9505
"250751",2003-12-24,6088
"250906",2003-02-20,7428
"251045",2010-03-28,7897
"251196",2003-01-06,8014
"251471",2010-06-12,7706
