"","date","rides"
"824840",2013-06-05,6818
"825290",2012-09-09,8652
"825433",2015-06-12,17088
"825685",2005-12-21,4506
"825760",2008-02-06,5873
"825954",2010-06-18,16476
"826200",2009-11-28,3589
"826202",2008-07-04,4742
"826312",2011-08-11,11712
"826573",2011-03-22,5928
"826602",2009-11-20,6839
"826977",2009-01-02,4542
"827046",2005-02-05,4126
"827186",2002-06-27,13091
"827199",2005-02-22,5164
"827391",2013-06-07,15267
"827919",2007-06-03,10093
"827997",2001-03-12,4744
"828045",2008-06-03,5528
"828083",2004-10-04,5311
"828372",2002-02-11,5021
"828431",2014-01-26,3882
"828444",2012-05-30,13818
"828679",2003-06-17,5388
"828695",2013-12-17,6250
"828714",2010-06-04,7064
"828879",2017-06-19,15102
"828888",2005-10-04,5650
"828988",2011-05-26,11376
"829041",2006-03-11,6362
"829213",2015-07-21,6731
"829278",2006-08-25,6393
"829345",2003-08-06,5410
"829354",2005-03-31,5333
"829375",2014-01-04,4375
"829376",2003-02-06,5172
"829425",2005-12-10,3950
"829491",2001-09-27,10500
"829530",2015-08-20,13882
"829978",2008-06-06,6426
"830481",2008-12-09,5093
"830595",2009-08-05,6011
"830696",2015-10-23,7969
"830797",2015-07-01,6546
"830803",2012-02-21,6454
"830815",2004-12-06,4953
"830821",2014-07-29,11117
"830866",2001-07-27,14561
"830897",2002-06-20,13506
"831126",2005-07-04,3247
"831226",2005-11-11,6216
"831253",2013-07-05,16772
"831549",2013-08-14,14229
"831629",2005-07-18,5190
"831874",2005-03-25,4454
"832086",2001-01-04,4607
"832358",2003-08-23,4278
"832375",2004-01-17,3943
"832486",2007-08-30,13077
"832577",2013-04-18,8363
"832614",2015-08-02,5992
"832618",2007-01-09,5409
"832715",2010-03-05,6335
"833054",2011-04-28,6655
"833116",2009-04-22,12890
"833175",2003-02-15,3634
"833407",2014-01-14,6513
"833604",2006-02-17,5413
"833856",2008-09-05,6313
"833956",2006-02-13,4911
"834155",2011-01-03,5329
"834586",2001-05-02,8636
"834593",2001-10-01,5351
"834977",2007-05-19,11078
"835062",2012-12-20,5554
"835077",2012-02-08,6622
"835306",2008-12-26,2163
"835525",2010-01-08,5851
"835589",2014-01-24,6194
"835594",2013-04-19,7040
"835668",2008-01-28,5670
"836001",2003-02-21,6133
"836011",2010-12-22,4537
"836017",2007-03-29,5658
"836050",2008-04-25,6021
"836139",2004-08-31,4978
"836243",2011-05-27,14263
"836445",2004-07-26,5119
"836600",2017-09-11,6994
"836833",2009-01-11,3217
"837050",2005-02-26,3970
"837052",2001-02-18,1973
"837062",2017-03-17,7216
"837167",2008-05-31,11072
"837170",2006-03-04,4263
"837349",2001-10-22,5076
"837544",2002-11-26,5280
"837587",2011-11-10,6874
"837655",2002-12-01,1704
"837657",2003-11-03,5275
"837743",2003-04-06,2596
"837937",2011-09-10,7169
"838518",2017-10-05,7289
"838936",2002-06-10,5193
"839079",2015-08-24,12171
"839116",2016-08-04,6742
"839202",2007-01-15,3655
"839387",2012-12-12,6228
"839404",2010-06-25,7788
"839418",2009-03-29,3207
"839478",2012-05-11,7414
"839713",2005-03-02,5271
"839731",2015-04-03,6622
"839787",2001-05-11,5542
"840183",2014-01-30,6613
"840235",2013-05-16,7275
"840242",2012-01-26,6826
"840320",2012-04-15,4954
"840447",2002-01-26,3601
"840581",2011-01-12,6164
"840911",2016-05-27,17054
"841135",2016-05-22,4332
"841152",2010-05-14,15788
"841427",2007-01-23,5540
"841708",2015-01-10,4142
"841934",2004-06-19,12792
"842323",2001-02-09,5021
"842490",2016-07-30,15636
"842505",2013-04-01,6109
"842670",2012-06-15,18274
"842857",2013-06-04,6995
"842872",2004-02-05,4984
"843261",2006-02-28,5480
"843297",2004-03-11,5429
"843346",2003-09-15,11786
"843377",2002-11-09,4465
"843618",2017-03-01,6508
"843755",2003-03-10,4868
"843761",2016-01-14,6643
"843819",2001-03-11,2319
"844239",2011-10-28,7538
"844246",2017-06-21,16420
"844458",2003-12-18,5011
"844574",2013-01-29,6298
"844690",2007-09-23,11017
"844706",2004-11-26,2664
"844793",2017-11-05,3383
"844794",2005-03-05,4052
"845085",2002-08-14,11253
"845367",2015-07-10,17379
"845634",2008-12-03,5492
"845855",2005-07-29,14184
"846076",2009-10-30,6546
"846112",2006-11-15,5478
"846349",2014-09-11,7615
"846461",2008-12-19,5648
"846543",2008-09-10,5866
"846718",2015-05-22,7051
"846756",2015-04-08,11413
"847105",2011-05-30,11827
"847807",2001-01-16,5042
"847917",2005-04-21,5247
"848070",2003-04-09,7450
"848071",2002-03-30,3243
"848191",2002-11-14,5634
"848225",2002-10-09,5668
"848262",2015-07-15,6423
"848678",2002-09-22,2976
"848755",2004-02-25,6380
"848777",2004-11-14,3203
"848789",2007-12-12,5632
"848810",2009-03-15,5338
"848989",2017-06-24,5966
"849454",2016-10-14,7876
"849672",2002-11-22,5814
"849932",2006-02-10,5686
"850051",2012-11-30,7398
"850097",2011-07-12,6172
"850257",2001-05-23,9595
"850326",2004-03-27,4174
"850419",2007-07-10,5975
"850526",2007-06-09,5859
"850769",2004-12-26,1154
"850892",2002-02-24,2850
"850934",2016-11-19,5626
"850976",2005-03-21,4845
"851069",2011-11-08,6628
"851106",2004-08-03,4967
"851194",2017-11-17,6649
"851495",2005-12-30,4312
"851584",2006-12-03,3078
"851684",2004-01-23,4876
"851817",2008-11-27,1810
"851867",2005-10-20,6078
"852035",2011-07-24,13321
"852177",2006-07-01,14218
"852364",2002-08-03,8728
"852408",2012-06-29,15105
"852425",2015-02-26,6675
"852441",2002-10-14,5048
"852628",2004-01-24,3223
"852638",2001-05-07,4987
"852702",2002-05-16,5277
"852706",2006-02-02,5661
"852765",2005-07-26,8932
"852921",2009-04-11,4990
"852953",2003-01-29,4961
"852969",2003-03-19,5205
"853085",2013-05-07,12340
"853108",2017-08-08,6548
"853121",2013-12-30,4786
"853171",2015-12-23,4013
"853185",2004-05-14,5606
"853314",2005-12-09,5691
"853393",2003-01-14,5003
"853400",2009-02-25,5822
"853419",2008-09-16,12297
"853527",2011-05-31,11414
"853961",2012-06-28,6544
"853962",2011-03-28,6300
"853995",2006-01-24,5312
"854032",2016-11-26,3931
"854303",2010-04-17,14670
"854336",2003-04-18,4705
"854441",2002-03-22,5418
"854535",2016-05-13,15705
"854543",2014-07-13,14405
"854575",2007-01-04,4688
"854589",2002-01-14,4989
"854993",2002-02-26,5157
"855329",2017-03-13,6451
"855340",2008-08-08,17879
"855599",2002-06-28,6022
"855627",2012-02-17,7140
"855694",2010-12-09,6190
"856408",2004-10-15,6243
"856730",2015-03-16,6769
"856909",2015-01-15,6547
"856941",2011-09-17,14734
"857301",2004-05-25,5298
"857358",2010-02-24,5887
"857368",2016-05-07,13348
"857531",2002-08-11,4584
"857647",2004-03-14,2891
"857688",2001-02-06,5015
"857713",2010-03-16,6312
"857765",2015-05-19,6721
"857831",2003-09-06,4787
"857910",2010-08-02,15075
"857929",2017-05-11,6904
"858092",2008-08-14,5585
"858209",2004-10-02,11721
"858213",2005-08-05,6062
"858282",2001-03-03,3482
"858515",2017-11-03,6823
"858609",2002-01-02,4047
"858648",2014-06-19,6612
"858921",2016-04-18,6670
"859449",2016-12-05,6220
"859812",2004-08-06,5676
"860368",2004-03-05,5232
"860423",2006-12-13,5676
"860619",2013-09-17,7033
"860666",2003-09-25,5968
"860694",2012-06-07,7152
"860753",2004-09-08,11746
"861270",2006-08-20,11478
"861339",2017-05-06,13304
"861508",2008-05-25,4864
"861561",2016-11-12,8459
"861751",2004-08-23,11650
"861756",2006-11-27,4973
"862056",2016-12-20,5485
"862518",2008-10-09,6426
"862583",2015-12-11,7226
"862619",2014-04-25,7639
"862672",2007-06-13,13192
"862963",2003-08-16,13907
"862964",2012-11-17,7278
"863052",2011-10-19,6457
"863102",2001-07-18,5455
"863193",2014-01-09,6537
"863203",2011-04-29,7214
"863434",2015-05-14,12688
"863500",2009-02-10,5734
"863658",2011-04-04,9838
"863717",2016-11-28,5744
"863746",2008-04-20,11365
"864417",2011-01-15,5044
"864728",2009-03-09,5580
"864917",2010-03-30,5813
"864934",2011-03-15,6655
"865113",2005-07-19,5352
"865204",2007-11-27,5803
"865538",2010-05-03,6001
"865569",2014-08-06,6684
"866510",2007-03-04,2891
"866609",2016-03-12,13541
"866777",2017-08-31,13701
"867176",2012-05-22,6367
"867282",2017-10-11,15570
"867393",2010-07-02,17396
"867467",2004-01-22,4632
"867500",2002-10-11,6490
"867505",2013-03-30,5074
"867519",2013-03-12,6623
"867847",2009-10-08,6489
"867946",2013-11-09,7183
"868400",2014-04-13,4560
"868519",2015-04-28,11122
"868572",2006-04-30,6026
"868632",2017-11-15,6610
"868648",2004-10-22,5971
"868701",2013-02-12,6129
"869461",2002-02-25,4990
"870334",2015-01-28,6753
"870394",2001-07-08,2829
"870550",2016-05-23,6755
"870771",2016-07-02,5012
"871034",2013-05-06,10037
"871204",2002-10-10,5795
"871250",2010-08-22,12882
"871296",2015-11-23,6631
"871468",2013-08-11,7996
"871500",2001-07-31,4821
"871502",2008-09-09,5892
"872010",2013-08-23,7248
"872396",2014-06-04,11050
"872763",2007-12-07,5939
"872801",2008-07-14,5350
"872901",2004-08-26,12598
"873011",2006-03-23,5429
"873529",2017-03-09,6702
"873540",2007-08-13,5744
"873732",2008-11-28,2848
"874032",2017-02-07,6347
"874148",2010-09-08,11898
"874202",2007-02-28,5451
"874267",2017-09-24,4324
"874502",2015-04-25,6393
"874505",2003-04-14,10157
"874555",2015-12-10,6923
"874676",2015-07-14,6452
"875004",2016-11-05,14358
"875026",2004-09-03,5369
"875320",2011-12-05,6266
"875361",2015-07-27,13823
"875391",2012-07-18,14668
"875591",2013-12-14,8384
"875702",2005-08-21,3693
"875792",2009-11-15,4679
"875911",2009-12-20,3344
"876192",2015-11-22,4156
"876201",2003-03-22,3615
"876335",2007-08-29,13153
"876626",2014-06-13,8164
"876630",2011-05-29,12598
"876909",2006-03-14,5586
"877155",2011-09-11,5888
"877235",2014-10-18,7140
"877317",2014-12-31,8034
"877350",2015-10-06,7299
"877371",2002-11-19,5451
"877646",2003-02-07,5022
"877692",2013-06-10,11937
"877783",2004-07-07,5212
"877876",2011-05-16,6373
"877910",2004-05-13,5306
"878142",2012-04-17,6916
"878168",2009-12-19,4204
"878502",2004-06-27,9075
"878533",2008-10-30,6191
"878660",2011-03-20,4152
"878722",2017-01-28,4104
"878845",2017-02-02,6365
"878886",2011-12-21,5589
"878917",2001-05-16,9672
"878923",2013-10-12,7588
"879077",2004-12-28,3554
"879119",2003-10-29,5640
"879257",2015-04-11,5920
"879308",2013-12-27,4090
"879518",2015-09-24,7847
"879536",2005-04-19,5553
"879620",2001-09-06,5664
"879638",2002-10-17,5505
"879899",2014-09-13,11475
"880200",2007-03-09,5817
"880313",2008-08-25,5113
"880328",2007-01-28,2819
"880538",2004-07-29,5476
"880750",2003-05-18,2632
"880825",2012-12-28,4597
"880849",2017-07-30,4206
"880997",2011-05-21,5569
"881335",2010-10-13,6713
"881345",2014-09-23,11407
"881542",2014-08-29,6923
"881596",2014-11-30,3064
"881606",2014-11-18,7211
"881793",2012-12-13,6680
"881831",2009-10-28,6281
"881963",2012-03-31,6945
"882269",2017-03-12,3855
"882578",2002-09-01,9651
"882863",2005-08-29,11324
"883164",2007-12-30,3421
"883267",2001-01-03,4329
"883279",2009-10-02,12348
"883427",2013-12-08,4331
"883520",2005-10-13,5848
"883523",2003-10-30,5845
"883554",2006-05-08,5243
"883571",2012-07-11,6669
"883834",2011-01-16,4412
"883878",2009-04-26,3501
"883901",2010-06-15,12479
"884156",2011-08-13,9184
"884179",2001-05-24,8900
"884289",2017-08-17,15012
"884486",2007-01-14,3513
"884695",2005-06-12,11013
"884848",2007-07-27,6781
"885094",2003-07-15,5893
"885130",2002-01-25,5747
"885156",2016-08-12,16293
"885197",2003-12-01,4832
"885361",2008-10-15,5860
"885476",2007-10-17,6601
"885607",2006-05-01,11196
"885710",2007-03-10,4842
"885735",2015-02-02,5460
"885767",2001-12-17,4903
"885892",2014-06-08,11898
"886054",2004-05-21,13287
"886142",2016-02-16,6602
"886310",2011-10-21,8306
"886590",2005-03-08,5199
"886870",2003-03-21,5374
"886913",2008-11-01,7892
"887268",2005-06-09,5928
"887362",2014-11-10,7059
"887655",2002-08-05,4966
"887694",2014-07-18,12834
"888085",2015-05-18,6837
"888293",2015-09-14,7170
"888631",2005-09-17,13720
"889434",2002-11-05,5291
"889811",2006-07-04,4030
"889910",2008-11-10,5330
"890062",2012-03-29,6990
"890352",2013-11-18,6736
"890580",2009-04-03,6395
"890934",2007-07-26,6910
"891133",2011-08-07,14448
"891243",2016-06-02,15552
"891945",2009-01-20,5181
"892219",2004-02-19,5375
"892278",2017-04-25,6904
"892302",2011-04-25,11115
"892392",2008-05-06,5702
"892449",2014-12-07,4026
"892710",2016-07-10,4400
"892819",2011-03-05,5056
"892827",2007-06-19,6055
"893414",2004-10-28,5557
"893508",2006-06-13,14214
"893880",2002-12-23,3367
"894027",2003-07-21,5369
"894097",2001-09-30,7800
"894191",2009-11-13,6672
"894575",2001-07-30,5344
"894678",2006-08-08,5603
"894713",2013-03-16,17148
"894737",2012-09-29,6965
"894883",2012-08-17,7018
"895474",2002-01-21,3716
"895510",2014-03-21,7346
"895821",2003-06-26,12841
"895889",2008-08-06,15067
"896000",2012-01-01,6060
"896216",2016-05-09,10158
"896305",2017-09-07,7402
"896406",2005-06-20,5087
"896525",2008-10-27,5573
"896762",2002-11-06,5464
"896952",2011-07-16,16064
"897055",2010-07-28,6128
"897183",2011-06-23,6423
"897194",2016-10-10,6793
"897351",2013-02-02,4945
"897615",2014-02-05,6660
"897632",2008-08-13,5200
"897822",2010-08-31,11476
"897823",2007-10-13,4934
"897903",2007-11-19,5849
"898064",2008-10-21,5751
"898081",2006-03-18,6123
"898184",2002-08-13,11266
"898600",2007-03-18,4492
"898648",2005-05-16,5352
"899235",2010-08-17,12986
"899463",2002-12-14,4008
"899580",2003-10-22,5552
"899624",2010-12-20,4976
"899856",2001-01-29,4726
"900128",2003-09-26,14034
"900177",2001-08-11,11441
"900215",2001-06-22,13431
"900234",2008-12-10,5375
"900390",2011-04-26,12188
"900519",2013-09-16,7063
"900583",2017-09-22,7298
"900837",2014-12-30,4575
"900867",2014-02-17,5265
"900982",2008-07-21,5543
"900989",2015-06-09,7016
"901186",2002-08-28,5272
"901213",2006-02-11,4541
"901255",2009-05-27,13409
"901435",2016-08-18,15851
"901610",2005-03-28,4801
"901687",2003-12-21,2647
"902064",2010-11-20,19068
"902155",2009-06-22,5682
"902190",2004-11-21,3235
"902273",2014-04-08,9944
"902377",2004-09-05,3813
"902745",2006-10-19,5960
"902757",2013-04-07,5202
"902908",2007-11-28,5782
"902937",2010-01-30,4891
"903133",2017-06-18,6131
"903256",2011-01-13,6210
"903366",2007-05-16,5939
"903572",2010-01-20,5891
"903712",2001-03-08,5169
"903772",2017-01-12,6268
"904086",2007-12-04,5675
"904096",2012-08-11,19026
"904126",2013-01-08,6044
"904273",2006-07-28,15650
"904334",2015-09-27,12493
"904368",2015-08-10,6196
"904391",2006-04-27,5683
"904493",2011-10-22,7826
"904692",2001-10-28,3005
"904787",2006-09-02,13098
"904907",2001-10-25,5332
"904966",2006-06-06,5642
"905046",2012-07-20,7126
"905062",2017-06-27,6913
"905171",2004-12-11,3950
"905298",2004-08-08,5048
"905460",2007-06-06,6161
"905492",2011-11-13,5596
"905505",2015-05-26,11243
"905577",2014-08-10,15122
"905588",2004-06-26,5914
"905647",2009-04-29,5896
"905808",2016-06-15,7115
"905816",2013-07-22,6809
"905919",2017-11-09,6902
"906252",2014-10-25,6503
"906270",2005-04-15,6063
"906293",2006-12-05,5417
"906348",2017-03-24,6119
"906368",2005-05-10,12922
"906440",2012-09-16,10901
"906578",2007-12-05,5860
"906592",2009-09-21,6035
"906593",2001-05-21,4956
"906696",2007-02-15,5362
"906822",2005-06-27,5511
"906879",2006-01-31,5326
"907286",2001-02-25,1951
"907858",2007-08-27,6043
"907961",2005-08-03,5122
"908149",2012-04-01,4960
"908277",2011-08-05,18894
"908361",2003-11-11,4911
"908448",2010-01-03,2461
"908809",2004-08-22,3750
"909158",2008-01-01,1958
"909283",2011-05-17,6497
"910054",2007-07-04,4479
"910122",2010-05-02,12273
"910203",2004-01-26,4791
"910857",2013-03-28,6279
"910971",2011-02-28,6034
"911222",2001-02-11,1973
"911603",2015-02-07,5628
"911684",2013-10-28,6765
"911911",2012-09-07,10639
"912142",2017-04-29,5443
"912240",2015-12-24,2394
"912245",2008-07-22,5597
"912415",2003-03-05,5510
"912447",2009-09-20,4875
"912573",2009-02-17,5645
"912794",2001-11-03,3857
"912859",2013-11-01,8512
"912948",2001-04-19,5154
"913215",2012-04-27,7402
"913423",2001-02-27,5036
"913532",2005-04-18,5507
"913961",2002-01-27,2422
"914059",2001-09-03,2308
"914177",2015-07-26,14242
"914204",2016-03-01,6605
"914423",2015-02-03,6893
"914491",2015-10-31,6431
"914826",2012-01-29,4626
"914989",2006-05-10,5579
"915151",2001-02-26,4928
"915311",2002-01-31,5593
"915422",2001-03-23,5318
"915479",2007-10-18,6722
"915684",2015-11-26,1943
"915883",2006-01-18,5226
"916007",2007-12-14,5983
"916081",2014-05-18,11709
"916114",2016-11-11,7714
"916115",2010-01-14,5690
"916280",2014-06-25,12414
"916436",2014-05-23,8366
"916868",2014-06-18,6501
"916937",2004-09-06,9054
"917044",2011-07-09,6728
"917171",2010-01-06,5401
"917253",2013-08-08,6940
"917279",2013-02-21,6526
"917281",2015-01-13,6394
"917296",2008-07-05,6194
"917539",2003-05-09,12556
"917594",2013-03-31,3455
"917856",2008-07-20,4310
"918004",2005-11-29,5233
"918077",2015-03-15,6584
"918079",2009-01-21,5369
"918131",2010-10-10,9322
"918282",2013-07-13,17331
"918290",2002-03-06,5350
"918298",2013-09-13,8100
"918498",2004-01-13,5138
"918563",2004-06-03,5764
"918646",2013-02-20,6431
"918806",2011-08-04,7014
"919102",2003-07-20,3890
"919135",2017-11-24,3668
"919180",2006-01-29,3091
"919233",2016-05-08,11734
"919345",2005-02-16,5285
"919440",2004-11-09,5376
"919878",2007-01-19,5595
"920152",2004-07-27,5280
"920267",2013-11-08,7886
"920516",2017-07-17,13124
"920553",2001-08-27,5301
"920649",2013-01-01,4851
"920723",2015-07-31,8157
"921018",2003-10-01,5924
"921024",2011-08-20,17222
"921328",2016-05-31,13287
"921983",2017-04-23,4162
"922110",2003-05-10,10201
"922116",2015-01-08,5140
"922198",2012-04-02,6686
"922446",2015-01-18,4145
"922611",2014-11-08,6292
"922743",2015-01-06,5980
"923027",2017-05-01,12109
"923554",2002-10-19,4443
"924445",2016-01-22,6811
"924769",2004-01-19,3474
"925254",2005-09-06,5558
"925266",2006-08-04,15973
"925468",2007-05-14,5545
"925631",2002-10-29,5287
"925662",2004-07-11,3828
"926003",2017-10-06,8005
"926027",2005-04-22,9849
"926162",2008-04-08,5432
"926187",2012-10-14,4942
"926272",2014-11-27,2085
"926277",2017-11-16,6594
"926602",2001-09-02,3230
"926649",2005-10-10,5004
"926672",2006-03-05,2873
"927137",2016-01-23,4601
"927144",2009-09-09,6440
"927207",2013-01-30,6428
"927211",2008-08-26,5367
"927238",2004-09-04,4261
"927388",2006-05-16,12849
"927587",2009-11-12,6531
"927941",2014-12-09,6354
"928016",2002-02-15,5444
"928308",2009-07-30,14856
"928314",2008-06-21,15964
"928340",2008-07-28,5378
"928433",2002-06-06,5566
"928645",2014-11-19,6729
"928800",2009-07-12,18779
"928856",2008-08-02,15407
"928957",2007-04-05,5877
"928959",2005-09-26,5466
"929016",2015-09-04,15715
"929032",2013-06-09,11732
"929094",2003-04-03,5176
"929180",2012-03-14,7338
"929195",2009-08-04,5843
"929433",2003-01-12,2147
"929620",2004-03-24,5245
"929760",2015-01-22,6695
"929762",2014-12-04,6902
"929787",2004-01-12,5055
"930020",2001-11-25,1943
"930186",2009-05-04,12260
"930192",2011-11-11,7268
"930512",2011-12-15,6441
"930535",2001-08-06,5368
"930664",2009-04-01,5915
"930845",2008-05-02,5798
"930906",2004-12-08,5230
"931077",2017-01-17,6288
"931141",2006-01-22,3147
"931194",2014-08-21,11947
"931267",2012-11-14,6702
"931282",2007-01-27,4466
"931301",2010-12-21,4953
"931876",2016-12-07,6251
"932173",2013-03-19,6597
"932192",2016-08-16,20391
"932207",2003-03-18,5381
"932438",2002-07-17,5347
"932649",2007-03-06,5400
"932685",2008-02-23,4499
"932780",2007-08-14,12750
"932853",2003-04-28,4795
"932854",2012-06-04,6771
"932888",2005-05-30,2871
"933051",2002-12-26,2244
"933155",2015-01-04,3014
"933259",2006-09-22,6153
"933391",2006-05-14,9082
"933446",2016-12-15,5322
"933534",2006-08-02,11770
"933535",2007-07-07,6273
"933612",2013-12-23,3909
"933955",2006-05-25,6200
"933965",2004-03-08,5210
"933979",2008-05-15,14002
"934022",2002-04-05,12320
"934478",2007-03-27,5538
"934591",2009-07-27,14807
"934619",2010-01-05,5420
"935083",2003-03-27,5451
"935112",2013-04-29,11063
"935369",2006-12-12,5344
"935443",2016-12-19,5163
"935574",2007-11-21,5012
"935622",2016-07-07,11653
"936002",2015-09-19,16211
"936362",2010-10-11,6331
"936857",2009-01-31,4651
"936893",2015-08-29,12163
"936999",2014-08-14,13849
"937058",2004-06-13,3404
"937093",2010-04-30,15039
"937319",2001-08-14,5125
"937404",2012-08-07,6773
"937426",2013-07-04,5453
"937674",2007-06-15,15478
"937918",2011-12-06,6236
"937940",2015-04-12,4456
"938006",2007-01-13,4010
"938060",2004-04-06,5413
"938114",2011-07-17,12750
"938258",2009-07-29,15625
"938638",2010-12-17,6316
"939089",2004-10-26,5301
"939382",2002-04-29,5266
"939504",2010-09-18,14839
"939662",2007-10-15,6275
"939906",2013-04-28,4879
"939942",2008-06-02,5348
"940059",2005-09-04,12523
"940110",2005-12-25,689
"940141",2017-09-21,7220
"940201",2001-04-08,2509
"940655",2001-05-12,3521
"940723",2016-02-01,6562
"940761",2006-07-18,13678
"940901",2005-10-05,5966
"940972",2008-10-16,6231
"941012",2014-04-09,10975
"941147",2007-04-07,3501
"941183",2012-09-18,11708
"941312",2012-11-25,3266
"941605",2012-11-19,6651
"941709",2001-02-15,5238
"941807",2008-04-29,11622
"941853",2001-06-02,3324
"941956",2004-06-30,13871
"942082",2006-12-15,5980
"942239",2009-05-19,5739
"942249",2008-01-21,3837
"942352",2009-05-17,12166
"942545",2002-02-18,4078
"942984",2012-09-03,4467
"943024",2001-12-26,2215
"943234",2005-01-13,5035
"943338",2014-05-06,13203
"943364",2006-11-12,3903
"943426",2003-12-09,4938
"943436",2001-07-29,9278
"943737",2015-10-26,7152
"943753",2001-08-16,5084
"943918",2003-02-17,4302
"944143",2013-12-06,6879
"944232",2010-03-23,5830
"944293",2004-12-24,1264
"944580",2002-01-20,2489
"944701",2003-10-08,18390
"944703",2015-05-11,11615
"944804",2007-02-12,4620
"944942",2009-07-14,6189
"944972",2012-05-23,6426
"945059",2002-01-22,5207
"945128",2009-10-12,5753
"945214",2012-03-09,7157
"945270",2013-04-25,7189
"945345",2014-03-30,5169
"945393",2005-03-27,1852
"945496",2011-07-05,6017
"945531",2009-01-27,5436
"945550",2010-01-11,5201
"945565",2012-08-04,8207
"945697",2001-07-24,12534
"945821",2013-06-15,7455
"945854",2006-01-02,2282
"946666",2001-01-23,4903
"946809",2014-07-27,13310
"947123",2005-04-07,5877
"947401",2011-11-30,6441
"947516",2015-05-28,7320
"947717",2015-06-20,9069
"947771",2006-10-21,5442
"947952",2009-11-01,6970
"948017",2016-01-31,3613
"948306",2005-09-12,11577
"948339",2009-10-04,9794
"948528",2011-12-29,4974
"948547",2012-10-26,7925
"948694",2011-04-21,6694
"948795",2005-04-30,3483
"948851",2017-02-05,3175
"948993",2016-07-04,11633
"949025",2003-11-01,4303
"949375",2003-06-15,2883
"949461",2016-01-13,6219
"949878",2015-07-02,6670
"949930",2003-06-10,5398
"950061",2013-06-25,7038
"950351",2014-02-16,4659
"950393",2001-10-26,5746
"950420",2001-03-14,5166
"950466",2008-01-17,5732
"950490",2010-01-18,4194
"950878",2005-10-02,3535
"951174",2013-05-13,11160
"951367",2002-03-24,2723
"951436",2004-11-27,2506
"951618",2009-12-02,5683
"951717",2013-08-31,14429
"951813",2017-10-24,6830
"951905",2013-09-19,7339
"952105",2003-07-27,3026
"952267",2006-01-23,5206
"952459",2013-05-24,6684
"952482",2012-06-30,15514
"952593",2009-08-29,14576
"952594",2011-02-05,5719
"952610",2012-10-17,7282
"952639",2008-01-31,5818
"952649",2015-12-07,6349
"952710",2014-09-17,10779
"952717",2004-11-07,2918
"952835",2016-08-13,17128
"952873",2002-11-28,1252
"953430",2009-07-09,6523
"953654",2017-02-01,6390
"953657",2008-11-21,6001
"953703",2015-09-26,15988
"953905",2011-07-10,5498
"953966",2015-11-06,7833
"954218",2011-11-02,6908
"954223",2011-02-01,5710
"954229",2015-10-24,6023
"954398",2012-07-03,6766
"954408",2007-09-03,10952
"954516",2004-04-14,10140
"954686",2009-05-09,5519
"954710",2017-03-15,6631
"954904",2011-07-03,17579
"955109",2011-01-08,4647
"955208",2016-07-28,16025
"955209",2008-02-13,5935
"955282",2011-05-28,14431
"955303",2009-11-07,6064
"955469",2008-12-14,3487
"955592",2009-03-26,5653
"955636",2006-08-14,5129
"955792",2008-09-23,5901
"956099",2015-10-08,8395
"956105",2006-09-12,9706
"956220",2017-07-23,12669
"956292",2013-04-02,6864
"956376",2002-04-27,7539
"956413",2012-10-19,8057
"956443",2011-06-21,6157
"956796",2014-06-01,5349
"956846",2015-03-02,6258
"956954",2001-09-19,5426
"957007",2016-12-22,4971
"957098",2003-02-02,2531
"957424",2009-07-25,16556
"957497",2002-06-05,5478
"957651",2003-07-03,6897
"957730",2011-04-15,6813
"957743",2002-03-02,3545
"957871",2006-07-26,5497
"957880",2004-01-08,5052
"958427",2001-12-13,5198
"958682",2014-06-22,16026
"958805",2008-04-15,12039
"958966",2005-11-30,5213
"959212",2007-08-15,11527
"959260",2012-09-11,6910
"959471",2002-09-29,7592
"959536",2017-03-23,6094
"959558",2012-11-28,6404
"959593",2005-09-20,6066
"959691",2001-09-12,5211
"959766",2002-02-07,5235
"959813",2004-08-04,4985
"959875",2016-07-08,10130
"960091",2016-08-23,7796
"960122",2007-10-28,4380
"960282",2009-07-01,6014
"960310",2009-08-09,8845
"960846",2001-06-06,11119
"960930",2009-09-02,11988
"961579",2017-04-09,4587
"962080",2011-02-09,6171
"962282",2014-04-12,7664
"962473",2017-11-26,2869
"962585",2002-06-25,11508
"962761",2010-09-12,5670
"963240",2011-10-29,7426
"963441",2004-07-12,5130
"963466",2013-07-24,7163
"963607",2014-11-17,6446
"963658",2008-10-11,6560
"963754",2010-10-08,7745
"963970",2011-08-12,7193
"963999",2011-01-22,4612
"964106",2008-11-17,5232
"964161",2005-08-11,13399
"964268",2001-01-25,5100
"964324",2004-12-09,5301
"964435",2004-09-21,5455
"964462",2014-02-24,6287
"964497",2015-03-14,16372
"964639",2010-01-15,6178
"964936",2011-05-07,13667
"965109",2009-01-17,3809
"965176",2009-03-13,6763
"965533",2017-07-04,11401
"965833",2015-04-05,12720
"965902",2004-10-18,5099
"965965",2015-10-20,17618
"965968",2008-10-22,5831
"966014",2015-10-28,7515
"966059",2002-11-29,2854
"966200",2016-04-04,6559
"966258",2008-09-30,5968
"966259",2005-05-27,13285
"966329",2010-03-25,5708
"966668",2016-01-09,4256
"966782",2016-06-25,11572
"967085",2009-02-04,5540
"967108",2009-06-30,6197
"967173",2014-01-05,3139
"967243",2017-05-21,12279
"967397",2006-07-22,10101
"967444",2001-12-28,3546
"967509",2008-03-25,6130
